0 	 -472.00000000 	 -44.00000000 
1 	 -264.00000000 	 -26.00000000 
2 	 -464.00000000 	 -32.00000000 
3 	 -304.00000000 	 -28.00000000 
4 	 -400.00000000 	 -14.00000000 
5 	 -312.00000000 	 2.00000000 
6 	 -504.00000000 	 -6.00000000 
7 	 -424.00000000 	 -4.00000000 
8 	 -328.00000000 	 -68.00000000 
9 	 -480.00000000 	 -8.00000000 
10 	 -440.00000000 	 22.00000000 
11 	 -408.00000000 	 24.00000000 
12 	 -272.00000000 	 18.00000000 
13 	 -392.00000000 	 2.00000000 
14 	 -384.00000000 	 2.00000000 
15 	 -376.00000000 	 -84.00000000 
16 	 -440.00000000 	 -106.00000000 
17 	 -424.00000000 	 -112.00000000 
18 	 -328.00000000 	 -26.00000000 
19 	 -344.00000000 	 60.00000000 
20 	 -424.00000000 	 26.00000000 
21 	 -392.00000000 	 -30.00000000 
22 	 -424.00000000 	 -24.00000000 
23 	 -360.00000000 	 -10.00000000 
24 	 -328.00000000 	 -24.00000000 
25 	 -280.00000000 	 -18.00000000 
26 	 -424.00000000 	 44.00000000 
27 	 -432.00000000 	 18.00000000 
28 	 -296.00000000 	 0.00000000 
29 	 -288.00000000 	 -14.00000000 
30 	 -328.00000000 	 -36.00000000 
31 	 -376.00000000 	 -24.00000000 
32 	 -440.00000000 	 -12.00000000 
33 	 -408.00000000 	 -20.00000000 
34 	 -384.00000000 	 26.00000000 
35 	 -400.00000000 	 10.00000000 
36 	 -440.00000000 	 18.00000000 
37 	 -432.00000000 	 34.00000000 
38 	 -496.00000000 	 52.00000000 
39 	 -456.00000000 	 96.00000000 
40 	 -424.00000000 	 30.00000000 
41 	 -416.00000000 	 22.00000000 
42 	 -440.00000000 	 16.00000000 
43 	 -392.00000000 	 24.00000000 
44 	 -432.00000000 	 6.00000000 
45 	 -392.00000000 	 20.00000000 
46 	 -440.00000000 	 10.00000000 
47 	 -440.00000000 	 26.00000000 
48 	 -288.00000000 	 76.00000000 
49 	 -200.00000000 	 20.00000000 
50 	 -304.00000000 	 10.00000000 
51 	 -232.00000000 	 0.00000000 
52 	 -456.00000000 	 12.00000000 
53 	 -400.00000000 	 24.00000000 
54 	 -344.00000000 	 -4.00000000 
55 	 -400.00000000 	 -36.00000000 
56 	 -384.00000000 	 -54.00000000 
57 	 -456.00000000 	 -68.00000000 
58 	 -432.00000000 	 -20.00000000 
59 	 -400.00000000 	 -58.00000000 
60 	 -368.00000000 	 -50.00000000 
61 	 -312.00000000 	 -16.00000000 
62 	 -360.00000000 	 -30.00000000 
63 	 -368.00000000 	 6.00000000 
64 	 -360.00000000 	 48.00000000 
65 	 -384.00000000 	 90.00000000 
66 	 -376.00000000 	 44.00000000 
67 	 -304.00000000 	 14.00000000 
68 	 -352.00000000 	 32.00000000 
69 	 -304.00000000 	 20.00000000 
70 	 -368.00000000 	 56.00000000 
71 	 -360.00000000 	 62.00000000 
72 	 -376.00000000 	 32.00000000 
73 	 -416.00000000 	 24.00000000 
74 	 -392.00000000 	 36.00000000 
75 	 -336.00000000 	 68.00000000 
76 	 -360.00000000 	 48.00000000 
77 	 -256.00000000 	 42.00000000 
78 	 -320.00000000 	 58.00000000 
79 	 -312.00000000 	 58.00000000 
80 	 -440.00000000 	 -42.00000000 
81 	 -400.00000000 	 -38.00000000 
82 	 -392.00000000 	 -18.00000000 
83 	 -344.00000000 	 -12.00000000 
84 	 -424.00000000 	 -36.00000000 
85 	 -440.00000000 	 -50.00000000 
86 	 -392.00000000 	 -42.00000000 
87 	 -424.00000000 	 -48.00000000 
88 	 -344.00000000 	 -38.00000000 
89 	 -488.00000000 	 -44.00000000 
90 	 -472.00000000 	 -68.00000000 
91 	 -360.00000000 	 -22.00000000 
92 	 -400.00000000 	 -2.00000000 
93 	 -464.00000000 	 10.00000000 
94 	 -272.00000000 	 0.00000000 
95 	 -528.00000000 	 -34.00000000 
96 	 -280.00000000 	 -4.00000000 
97 	 -360.00000000 	 -42.00000000 
98 	 -336.00000000 	 -42.00000000 
99 	 -384.00000000 	 4.00000000 
100 	 -440.00000000 	 20.00000000 
101 	 -392.00000000 	 0.00000000 
102 	 -312.00000000 	 -64.00000000 
103 	 -408.00000000 	 -30.00000000 
104 	 -424.00000000 	 34.00000000 
105 	 -344.00000000 	 20.00000000 
106 	 -352.00000000 	 0.00000000 
107 	 -352.00000000 	 -38.00000000 
108 	 -456.00000000 	 -56.00000000 
109 	 -360.00000000 	 -28.00000000 
110 	 -336.00000000 	 20.00000000 
111 	 -360.00000000 	 -16.00000000 
112 	 -384.00000000 	 -42.00000000 
113 	 -240.00000000 	 2.00000000 
114 	 -352.00000000 	 8.00000000 
115 	 -376.00000000 	 -40.00000000 
116 	 -472.00000000 	 -92.00000000 
117 	 -384.00000000 	 -54.00000000 
118 	 -328.00000000 	 -12.00000000 
119 	 -304.00000000 	 2.00000000 
120 	 -352.00000000 	 18.00000000 
121 	 -384.00000000 	 -20.00000000 
122 	 -400.00000000 	 16.00000000 
123 	 -360.00000000 	 10.00000000 
124 	 -472.00000000 	 -12.00000000 
125 	 -304.00000000 	 -16.00000000 
126 	 -336.00000000 	 -4.00000000 
127 	 -320.00000000 	 -22.00000000 
128 	 -344.00000000 	 -4.00000000 
129 	 -360.00000000 	 38.00000000 
130 	 -464.00000000 	 16.00000000 
131 	 -408.00000000 	 -6.00000000 
132 	 -512.00000000 	 34.00000000 
133 	 -456.00000000 	 -14.00000000 
134 	 -376.00000000 	 -30.00000000 
135 	 -416.00000000 	 0.00000000 
136 	 -384.00000000 	 -16.00000000 
137 	 -344.00000000 	 -12.00000000 
138 	 -336.00000000 	 -24.00000000 
139 	 -432.00000000 	 -28.00000000 
140 	 -360.00000000 	 8.00000000 
141 	 -336.00000000 	 16.00000000 
142 	 -416.00000000 	 38.00000000 
143 	 -336.00000000 	 -4.00000000 
144 	 -336.00000000 	 -4.00000000 
145 	 -352.00000000 	 -62.00000000 
146 	 -352.00000000 	 -14.00000000 
147 	 -296.00000000 	 16.00000000 
148 	 -336.00000000 	 -6.00000000 
149 	 -352.00000000 	 -20.00000000 
150 	 -240.00000000 	 -26.00000000 
151 	 -400.00000000 	 14.00000000 
152 	 -360.00000000 	 -50.00000000 
153 	 -352.00000000 	 -8.00000000 
154 	 -328.00000000 	 -44.00000000 
155 	 -360.00000000 	 -24.00000000 
156 	 -456.00000000 	 -54.00000000 
157 	 -368.00000000 	 -30.00000000 
158 	 -312.00000000 	 -10.00000000 
159 	 -304.00000000 	 42.00000000 
160 	 -312.00000000 	 54.00000000 
161 	 -408.00000000 	 -6.00000000 
162 	 -464.00000000 	 24.00000000 
163 	 -360.00000000 	 22.00000000 
164 	 -400.00000000 	 20.00000000 
165 	 -360.00000000 	 -10.00000000 
166 	 -464.00000000 	 -6.00000000 
167 	 -328.00000000 	 -24.00000000 
168 	 -392.00000000 	 -16.00000000 
169 	 -304.00000000 	 0.00000000 
170 	 -424.00000000 	 -38.00000000 
171 	 -432.00000000 	 2.00000000 
172 	 -272.00000000 	 52.00000000 
173 	 -328.00000000 	 34.00000000 
174 	 -376.00000000 	 26.00000000 
175 	 -352.00000000 	 12.00000000 
176 	 -392.00000000 	 6.00000000 
177 	 -392.00000000 	 60.00000000 
178 	 -464.00000000 	 64.00000000 
179 	 -368.00000000 	 44.00000000 
180 	 -336.00000000 	 38.00000000 
181 	 -472.00000000 	 68.00000000 
182 	 -424.00000000 	 42.00000000 
183 	 -296.00000000 	 10.00000000 
184 	 -384.00000000 	 26.00000000 
185 	 -416.00000000 	 10.00000000 
186 	 -304.00000000 	 4.00000000 
187 	 -344.00000000 	 0.00000000 
188 	 -304.00000000 	 -28.00000000 
189 	 -432.00000000 	 -18.00000000 
190 	 -512.00000000 	 -52.00000000 
191 	 -528.00000000 	 -72.00000000 
192 	 -464.00000000 	 -98.00000000 
193 	 -344.00000000 	 -56.00000000 
194 	 -408.00000000 	 -54.00000000 
195 	 -296.00000000 	 -46.00000000 
196 	 -384.00000000 	 -64.00000000 
197 	 -400.00000000 	 -84.00000000 
198 	 -448.00000000 	 -40.00000000 
199 	 -488.00000000 	 -60.00000000 
200 	 -480.00000000 	 0.00000000 
201 	 -240.00000000 	 -24.00000000 
202 	 -264.00000000 	 -46.00000000 
203 	 -192.00000000 	 -8.00000000 
204 	 -328.00000000 	 -26.00000000 
205 	 -168.00000000 	 -8.00000000 
206 	 -352.00000000 	 -54.00000000 
207 	 -328.00000000 	 -28.00000000 
208 	 -312.00000000 	 16.00000000 
209 	 -376.00000000 	 -6.00000000 
210 	 -304.00000000 	 -46.00000000 
211 	 -416.00000000 	 -24.00000000 
212 	 -448.00000000 	 -26.00000000 
213 	 -464.00000000 	 -46.00000000 
214 	 -440.00000000 	 4.00000000 
215 	 -440.00000000 	 8.00000000 
216 	 -312.00000000 	 40.00000000 
217 	 -368.00000000 	 58.00000000 
218 	 -336.00000000 	 24.00000000 
219 	 -456.00000000 	 8.00000000 
220 	 -336.00000000 	 26.00000000 
221 	 -416.00000000 	 -6.00000000 
222 	 -400.00000000 	 6.00000000 
223 	 -376.00000000 	 32.00000000 
224 	 -376.00000000 	 -6.00000000 
225 	 -352.00000000 	 0.00000000 
226 	 -400.00000000 	 -16.00000000 
227 	 -376.00000000 	 16.00000000 
228 	 -360.00000000 	 24.00000000 
229 	 -368.00000000 	 24.00000000 
230 	 -392.00000000 	 -10.00000000 
231 	 -432.00000000 	 14.00000000 
232 	 -488.00000000 	 -32.00000000 
233 	 -344.00000000 	 0.00000000 
234 	 -344.00000000 	 8.00000000 
235 	 -360.00000000 	 -32.00000000 
236 	 -320.00000000 	 -4.00000000 
237 	 -352.00000000 	 30.00000000 
238 	 -424.00000000 	 44.00000000 
239 	 -384.00000000 	 38.00000000 
240 	 -424.00000000 	 18.00000000 
241 	 -272.00000000 	 -14.00000000 
242 	 -384.00000000 	 -32.00000000 
243 	 -368.00000000 	 -34.00000000 
244 	 -344.00000000 	 30.00000000 
245 	 -368.00000000 	 14.00000000 
246 	 -480.00000000 	 -10.00000000 
247 	 -432.00000000 	 -28.00000000 
248 	 -440.00000000 	 12.00000000 
249 	 -416.00000000 	 -36.00000000 
250 	 -504.00000000 	 -42.00000000 
251 	 -464.00000000 	 -28.00000000 
252 	 -472.00000000 	 -68.00000000 
253 	 -376.00000000 	 -82.00000000 
254 	 -288.00000000 	 -54.00000000 
255 	 -424.00000000 	 -32.00000000 
256 	 -440.00000000 	 -48.00000000 
257 	 -320.00000000 	 -56.00000000 
258 	 -344.00000000 	 -38.00000000 
259 	 -472.00000000 	 -12.00000000 
260 	 -312.00000000 	 -16.00000000 
261 	 -392.00000000 	 -30.00000000 
262 	 -304.00000000 	 -40.00000000 
263 	 -384.00000000 	 -12.00000000 
264 	 -336.00000000 	 14.00000000 
265 	 -224.00000000 	 0.00000000 
266 	 -352.00000000 	 22.00000000 
267 	 -328.00000000 	 -20.00000000 
268 	 -384.00000000 	 -30.00000000 
269 	 -304.00000000 	 -6.00000000 
270 	 -344.00000000 	 -52.00000000 
271 	 -344.00000000 	 -52.00000000 
272 	 -392.00000000 	 -56.00000000 
273 	 -416.00000000 	 -64.00000000 
274 	 -448.00000000 	 -70.00000000 
275 	 -360.00000000 	 -46.00000000 
276 	 -256.00000000 	 -60.00000000 
277 	 -424.00000000 	 -12.00000000 
278 	 -384.00000000 	 2.00000000 
279 	 -416.00000000 	 -76.00000000 
280 	 -328.00000000 	 -26.00000000 
281 	 -264.00000000 	 -4.00000000 
282 	 -392.00000000 	 26.00000000 
283 	 -280.00000000 	 32.00000000 
284 	 -304.00000000 	 2.00000000 
285 	 -288.00000000 	 2.00000000 
286 	 -328.00000000 	 -10.00000000 
287 	 -432.00000000 	 2.00000000 
288 	 -432.00000000 	 26.00000000 
